matchday,date,home_team,final_result,away_team,home_goals,away_goals,winner,home_wins_last_5,home_draws_last_5,home_losses_last_5,away_wins_last_5,away_draws_last_5,away_losses_last_5,home_form,away_form,home_goals_last_5,home_conceded_last_5,away_goals_last_5,away_conceded_last_5,home_goal_diff_last_5,away_goal_diff_last_5,goal_diff_last_5,home_h2h_wins,away_h2h_wins,h2h_draws,home_h2h_goals_scored,away_h2h_goals_scored,home_off,home_def,away_off,away_def,home_goals_exp,away_goals_exp
13,1963-11-30,3,2-0,34,2,0,0,0,1,4,2,3,0,1,9,2,6,3,7,-4,-4,0,1,0,1,4,2,-4.191088619410381,1.213528379662377,0.5541499068523412,-5.388074438369316,2.5608042430485995,1.9299459958007448
13,1963-11-30,1,3-2,27,3,2,0,3,0,2,2,1,2,9,7,1,2,0,0,-1,0,-1,9,5,2,23,18,-4.210944266944233,-1.0319206691854987,-1.7768244305187355,-2.3768671232134837,2.665751914421897,1.6564245188440867
14,1963-12-07,2,5-1,1,5,1,0,2,3,0,3,0,2,9,9,1,2,4,3,-1,1,-2,7,13,10,40,45,-4.157423515807179,1.824452338332168,-3.332006067174456,-2.7211513962017118,2.655570588469504,1.732273340390536
14,1963-12-07,33,3-0,53,3,0,0,1,3,1,4,1,0,6,13,2,10,2,3,-8,-1,-7,4,7,6,18,26,0.6302226131324872,-1.6974903265361634,-1.6594964502145446,0.6151112015798879,2.9368866632398944,1.624972966401819
14,1963-12-07,34,1-3,56,1,3,2,0,3,2,2,2,1,3,8,0,0,6,13,0,-7,7,1,0,0,4,1,-5.227925955344094,1.7652821360494757,1.8065450184437892,-2.66410371027161,2.620045296563171,2.042333396903426
14,1963-12-07,31,1-1,23,1,1,1,3,1,1,2,1,2,10,7,5,10,3,10,-5,-7,2,2,1,5,13,12,-4.261655575858312,-1.6957497558743393,-0.6345350881706967,-1.7635507238941353,2.6854360294400377,1.6841217738787453
14,1963-12-07,16,2-0,3,2,0,0,0,2,3,1,1,3,2,4,4,9,4,7,-5,-3,-2,1,3,3,7,13,0.0513568388356103,-0.7891159191628854,0.1814872911337189,-6.324530674466745,2.676762981252953,1.7856713729036755
14,1963-12-07,4,0-4,18,0,4,2,1,1,3,4,0,1,4,12,4,2,9,7,2,2,0,0,0,0,0,0,1.6193895832765528,-0.4677344250570223,2.605990439113235,0.3116707735191184,2.9602211784922488,1.952850200529359
14,1963-12-07,49,1-2,30,1,2,2,2,1,2,1,1,3,7,4,0,0,5,6,0,-1,1,3,2,0,7,4,-2.750223363438778,-0.5566591874408406,-1.580064734598681,-2.8654790892745243,2.6997491400653755,1.6953912248992091
15,1963-12-14,52,0-1,2,0,1,2,3,1,1,3,2,0,10,11,10,6,2,1,4,1,3,10,8,7,46,33,-3.0204278758183496,-2.683483598930293,1.2874095464509216,-9.928190806708756,2.44235271888497,1.7388475856987802
15,1963-12-14,22,4-1,4,4,1,0,2,2,1,1,1,3,8,4,6,9,6,5,-3,1,-4,0,0,0,0,0,-3.716940596347012,-1.534698863509205,-0.8373650557332851,1.541085923230919,2.819370103273242,1.6816941641324412
15,1963-12-14,1,1-1,34,1,1,1,2,0,3,2,2,1,6,8,1,2,4,10,-1,-6,5,8,2,2,18,9,-4.027103455415943,-0.9303659873465792,-0.6809524386876384,-5.906200509776764,2.548358223203625,1.7261645817975313
15,1963-12-14,55,4-1,50,4,1,0,2,2,1,2,0,3,8,6,4,5,5,9,-1,-4,3,3,3,2,15,15,-2.1894860079645317,0.1694087098273414,-3.2589276140775514,-0.8613049745249827,2.7890623236618604,1.6402785355650211
15,1963-12-14,29,2-0,35,2,0,0,2,1,2,0,2,3,7,2,9,9,0,0,0,0,0,0,0,0,0,0,-5.051849985514015,1.0935328241074007,-4.5338675484778,-4.8045476432286565,2.551061264570888,1.620218625907233
15,1963-12-14,3,3-2,27,3,2,0,1,1,3,1,1,3,4,4,1,3,0,0,-2,0,-2,3,9,8,28,39,-4.499538275815288,0.6430713409050061,-1.5569473543886183,-2.068055894335112,2.6664596357984465,1.7674168930876804
15,1963-12-14,13,3-0,17,3,0,0,2,1,2,1,2,2,7,5,6,9,0,0,-3,0,-3,8,10,8,36,36,4.918446872198343,0.073370511948644,-3.2367979623072367,-2.929816967791963,2.9621764972549403,1.6360418124980358
15,1963-12-14,17,0-3,32,0,3,2,4,0,1,2,2,1,12,8,11,6,4,9,5,-5,10,8,5,2,21,20,0.3846685218458812,-0.9948715302489396,-1.3879928489938207,-6.067051490156037,2.6974193740104404,1.681066874749244
14,1963-12-21,26,2-1,14,2,1,0,0,1,4,3,1,1,1,10,6,5,12,9,1,3,-2,9,5,4,43,34,1.520036706653741,-1.6427247607859323,0.7442267592710077,-3.5849905073174986,2.823205095340634,1.7683315158808943
16,1964-01-11,3,2-3,30,2,3,2,2,1,2,3,0,2,7,9,1,5,6,7,-4,-1,-3,5,3,2,18,13,-4.638654342164011,-2.1935456124029944,-3.668684945524098,0.2574782528443807,2.742815251728715,1.485343718252922
16,1964-01-11,33,2-0,32,2,0,0,1,3,1,2,2,1,6,8,2,8,4,11,-6,-7,1,1,0,2,9,5,-4.878720695939355,-1.1450070694722123,-1.880735139168466,-5.174628475599688,2.544138748205396,1.6439389700653202
16,1964-01-11,13,4-3,56,4,3,0,2,1,2,3,1,1,7,10,6,9,6,11,-3,-5,2,17,7,4,53,38,1.0672631551765597,-1.8698296239722847,-5.570754502568608,-5.313672193650775,2.747508237719228,1.4010303600602656
16,1964-01-11,26,5-0,35,5,0,0,1,1,3,0,2,3,4,2,6,2,0,0,4,0,4,0,0,0,0,0,2.741294569615158,-0.7493796653673965,-1.273627035546642,2.6318678453716284,3.07602528323306,1.702029129159148
16,1964-01-11,1,1-1,18,1,1,1,2,1,2,3,0,2,7,9,1,3,9,8,-2,1,-3,6,5,4,21,18,0.2291414198292899,-1.316927995664952,-0.543918766013226,-8.559192590224804,2.604675141349594,1.7115164231016249
16,1964-01-11,2,1-3,4,1,3,2,4,1,0,1,1,3,13,4,0,1,6,7,-1,-1,0,4,1,0,14,5,-4.316086720285205,0.7118186896509702,-1.4194914087025767,-1.174375040768319,2.7041240069009365,1.7796987986371666
16,1964-01-11,16,0-1,50,0,1,2,1,1,3,1,0,4,4,3,3,10,5,9,-7,-4,-3,0,0,3,3,3,4.939250292590319,-0.4102137798769122,-0.7451577674374164,-4.435874383598184,2.911550036925206,1.7530819720526076
17,1964-01-18,55,2-1,3,2,1,0,2,1,2,2,1,2,7,7,3,4,2,10,-1,-8,7,10,6,6,46,36,-1.5234544741020348,-0.0198460144877724,-1.7123179679085103,-2.3968238874570407,2.758857718208981,1.7190631161420724
17,1964-01-18,49,6-1,14,6,1,0,1,0,4,2,1,2,3,7,0,0,9,8,0,1,-1,4,6,0,12,17,-0.4350903426395279,-1.5866391361371202,0.2525197065961742,-4.345548272880756,2.728894761879955,1.742506240193475
17,1964-01-18,31,2-2,2,2,2,1,2,2,1,3,1,1,8,10,4,8,1,4,-4,-3,-1,7,10,5,27,34,-6.11897202227264,1.4571872855773855,0.8145712452348861,-12.184676264714655,2.254844200275136,1.9611254860710376
17,1964-01-18,22,4-0,1,4,0,0,3,2,0,2,2,1,11,8,3,10,2,3,-7,-1,-6,9,2,3,26,12,-3.067578737016055,-1.7361952965986844,1.996197460354903,2.1962189031529,2.864378488853333,1.837834724332924
17,1964-01-18,29,0-2,53,0,2,2,4,0,1,2,1,2,12,7,9,7,2,4,2,-2,4,12,5,6,29,19,-5.354940876536773,0.6146255793007427,-0.9612840122269518,-6.025892551212835,2.4974675404330613,1.8012928384635516
17,1964-01-18,34,0-2,17,0,2,2,0,1,4,1,0,4,1,3,0,0,0,0,0,0,0,0,6,3,5,20,-3.685107585030278,-0.1710404912699689,-4.28381123854112,-2.894871898942924,2.6660260802847016,1.562938011299173
18,1964-01-25,13,3-0,23,3,0,0,2,0,3,3,2,0,6,11,7,6,2,12,1,-10,11,13,7,8,53,38,-0.1034378034875125,-1.82282121372988,-6.467368131990502,-3.2325989454816484,2.779162318255884,1.3568758896666886
18,1964-01-25,3,1-0,18,1,0,0,2,0,3,3,1,1,6,10,1,4,7,7,-3,0,-3,1,7,5,13,22,-6.147238545055897,-2.3370044143054693,-0.442968110112327,0.7138316723627414,2.706116614021671,1.6580836220003738
18,1964-01-25,26,1-1,32,1,1,1,2,1,2,2,2,1,7,8,7,4,3,13,3,-10,13,7,2,2,22,11,-4.363753762342309,-2.901873547015801,0.0528290075111366,-3.43025734292495,2.623483559786707,1.6541021553248805
18,1964-01-25,2,2-2,50,2,2,1,3,1,1,2,0,3,10,6,1,1,5,8,0,-3,3,9,1,2,26,10,5.537911984768812,-0.0416474224017527,1.1394857192969594,-4.160860761265694,2.941375095908657,1.888802807215792
18,1964-01-25,52,2-0,56,2,0,0,2,1,2,3,0,2,7,9,10,5,5,8,5,-3,8,10,5,10,45,26,2.306163036449705,-2.283948792150122,-1.6392333256965117,-9.11785090878902,2.6579131649013803,1.5928195756143744
18,1964-01-25,16,3-1,4,3,1,0,2,0,3,2,0,3,6,6,4,6,7,6,-2,1,-3,2,0,1,5,1,-4.703364118213556,1.0725175958567246,-2.292835029032114,-6.601255597688606,2.5001472968831693,1.7492359854441946
18,1964-01-25,33,0-0,35,0,0,1,2,2,1,0,0,5,8,0,2,7,0,0,-5,0,-5,0,0,0,0,0,1.5994535560377283,-0.3657230133241422,-3.979289058857624,-2.2766040202304976,2.87105936253183,1.5690863085006148
19,1964-02-01,22,2-3,2,2,3,2,3,1,1,2,2,1,10,8,2,10,0,4,-8,-4,-4,10,8,8,49,38,-6.259139660064276,1.468677886945144,-4.004105853745218,-5.358008789167923,2.4891585133721987,1.6722183696969248
19,1964-02-01,31,3-1,17,3,1,0,1,3,1,3,0,2,6,9,4,8,0,0,-4,0,-4,3,8,2,14,22,-2.442972077453291,-2.2794259138540856,0.8394496633045413,-12.420126381125574,2.375131293731715,1.7362571675398295
19,1964-02-01,55,2-0,1,2,0,0,3,0,2,1,2,2,9,5,3,1,1,2,2,-1,3,11,5,8,47,27,-1.9408361279378583,-0.2323880321434852,0.8200433173491468,3.245417655604604,2.938905963310509,1.8576992810558524
17,1964-02-08,4,1-1,27,1,1,1,2,0,3,2,1,2,6,7,3,4,0,0,-1,0,-1,0,2,1,2,7,-1.0989473555421134,-0.6050188159312115,-1.1456740320263503,-7.336725997527735,2.600967632870162,1.7179755008450908
19,1964-02-08,34,0-1,3,0,1,2,0,1,4,2,0,3,1,6,0,0,0,5,0,-5,5,0,2,2,3,7,-4.706677861391346,-3.390796148675084,-0.0692863305586659,-4.106697313645605,2.5877061658987124,1.6190932344714295
18,1964-02-08,1,3-0,30,3,0,0,0,2,3,3,0,2,2,9,2,4,5,10,-2,-5,3,12,9,5,56,45,-5.728017170117746,-1.33534375184737,-0.6385385326387332,-1.8249139944253396,2.631938064849676,1.7049005075601753
16,1964-02-08,52,2-0,23,2,0,0,3,0,2,2,1,2,9,7,10,6,3,10,4,-7,11,16,5,9,54,23,-5.151456740949684,-0.0418528930831944,-2.1724948553814034,-3.09793122244339,2.607506239921275,1.6908674142979403
17,1964-02-08,17,2-2,34,2,2,1,2,1,2,2,2,1,7,8,13,7,4,8,6,-4,10,6,0,3,20,5,-5.618022014705144,2.494751216003728,-1.4081017693279885,-1.7598985280140012,2.63807368090426,1.8881184688134611
20,1964-02-15,2,3-1,30,3,1,0,2,2,1,3,0,2,8,9,1,5,4,12,-4,-8,4,8,7,4,34,29,1.120359532746011,-0.2383527402970177,-1.7296191226560702,-1.4848622083379537,2.8818031466210647,1.7052461360131967
20,1964-02-15,52,0-3,35,0,3,2,3,0,2,0,1,4,9,1,13,4,0,0,9,0,9,0,0,0,0,0,-5.029923926636957,-3.869370748181144,-7.335724343812191,-5.800262210534284,2.51682864529472,1.212188905923517
20,1964-02-15,33,1-0,56,1,0,0,2,3,0,3,0,2,9,9,4,7,6,7,-3,-1,-2,6,4,2,17,12,-1.6320133675728985,-2.2238891211556413,-1.0057422977221218,-4.006292726793154,2.698959425081912,1.6322515235743564
20,1964-02-15,16,0-3,18,0,3,2,2,0,3,1,2,2,6,5,3,5,6,9,-2,-3,1,9,2,2,30,13,-5.985598845371474,-2.5315219992937994,-3.4122888755262304,-7.987239093892685,2.406373639611461,1.4809145441685936
20,1964-02-15,1,2-1,50,2,1,0,1,2,2,2,1,2,5,7,2,2,5,7,0,-2,2,4,3,4,14,11,-5.525578299798778,-1.839281425251123,-3.703518383276953,-3.0813742605872245,2.594954518719946,1.5027596355413209
20,1964-02-15,26,3-1,23,3,1,0,2,2,1,2,0,3,8,6,7,5,2,11,2,-9,11,12,9,7,58,38,1.3942891474736456,-2.4591755085236366,-1.1054530709206778,-4.649678025103321,2.7819622715312824,1.6131421252587343
20,1964-02-15,13,3-2,32,3,2,0,3,0,2,2,2,1,9,8,4,2,3,14,2,-11,13,8,4,3,36,28,5.570156447516534,-0.5999432807031544,-2.0186184742532403,-10.649594017927017,2.7184727867696665,1.6674064768489647
20,1964-02-15,3,2-0,4,2,0,0,3,0,2,1,1,3,9,4,1,6,4,6,-5,-2,-3,2,1,0,6,6,-5.528464719744246,0.5554751591691075,-0.8641201148122677,0.985350025007721,2.737173789006409,1.8035732780053289
21,1964-02-22,55,1-1,2,1,1,1,2,0,3,2,2,1,6,8,4,2,1,3,2,-2,4,19,8,13,72,52,-2.649299187300511,-1.905886449265611,-4.434303634892588,-4.886043222110923,2.632554774125325,1.4595036227240037
21,1964-02-22,4,0-1,53,0,1,2,1,1,3,3,0,2,4,9,4,3,4,5,1,-1,2,1,2,1,4,9,-5.978170172081886,1.26998232685694,-2.614627415418396,-5.507001733245033,2.493798897499134,1.741884407719985
21,1964-02-22,17,2-1,14,2,1,0,1,2,2,3,0,2,5,9,12,7,9,2,5,7,-2,13,9,13,59,48,-6.585619220543597,-0.2460607725740639,-0.3688234925680071,2.3779640579881134,2.7488574373561123,1.785237915774056
21,1964-02-22,34,1-0,1,1,0,0,1,1,3,2,1,2,4,7,0,0,3,3,0,0,0,2,12,3,10,28,-6.728580634576597,0.6733598128993019,-1.9764685559301,-3.273311972158203,2.545947429797381,1.7443388822165078
21,1964-02-22,31,1-3,3,1,3,2,1,2,2,3,0,2,5,9,7,9,1,4,-2,-3,1,4,4,5,15,15,-6.518983928427778,2.23223950174467,-0.834117924769965,-8.333298497640502,2.375510651360315,1.9072049807988876
21,1964-02-22,22,2-0,17,2,0,0,1,0,4,2,0,3,3,6,2,8,0,0,-6,0,-6,5,4,3,16,16,-2.457246667568078,-0.7814902521427177,1.6482037631223905,-12.766709535394549,2.36247811142443,1.8746865501053012
21,1964-02-22,29,1-2,27,1,2,2,2,0,3,3,2,0,6,11,8,11,0,0,-3,0,-3,11,3,3,30,15,-1.429487400784259,-0.5216574882075365,-0.2226600138915665,-1.3233797939582632,2.799392538097883,1.777513363407751
22,1964-02-29,3,2-2,50,2,2,1,4,0,1,2,1,2,12,7,2,5,5,9,-3,-4,1,0,3,3,8,16,-5.933919929379714,0.0223716041517743,-4.025268114332133,-3.6310517126955193,2.561302931118603,1.58831998218631
22,1964-02-29,2,1-1,18,1,1,1,2,3,0,2,2,1,9,8,3,5,4,9,-2,-5,3,15,5,11,56,28,1.1853693454654812,-0.4468107091834707,-2.440123844144312,-10.210483542708817,2.580269598876236,1.6519201440840434
22,1964-02-29,52,4-1,32,4,1,0,4,0,1,1,2,2,12,5,14,4,2,10,10,-8,18,12,1,2,39,11,-6.414212545159243,-3.340926208902056,-1.80576949223558,-10.389491511939593,2.307177219451163,1.524516707748215
22,1964-02-29,1,2-4,4,2,4,2,2,0,3,1,1,3,6,4,1,2,4,4,-1,0,-1,3,1,3,13,11,-5.85281105374178,-1.9878880564841597,-2.0183480522076707,0.3042764347543492,2.7020955796745363,1.5881316220462438
22,1964-02-29,33,3-0,23,3,0,0,2,3,0,1,0,4,9,3,6,9,2,7,-3,-5,2,11,4,3,27,15,-2.566463235611752,-2.70635307230838,-1.4978439868862956,-4.4482333444140725,2.6508023735803508,1.5769876137374947
22,1964-02-29,13,0-0,35,0,0,1,3,0,2,2,1,2,9,7,6,1,0,0,5,0,5,0,2,3,6,11,5.725000090848244,-0.5016346665038744,-6.191583688850447,-8.125555848298855,2.811595191353898,1.4405883964471566
23,1964-03-07,29,0-0,14,0,0,1,1,0,4,2,1,2,3,7,8,8,9,2,0,7,-7,8,7,4,27,24,-3.2066274194745006,-1.0400317348057833,-5.3683382408726334,-5.470459485236769,2.5924919846374257,1.455839189343307
23,1964-03-07,17,3-2,53,3,2,0,2,2,1,4,0,1,8,12,10,5,5,3,5,2,3,13,15,9,67,64,-7.547513646878938,-0.7737447270089177,1.0884329653912876,-14.02550070896597,2.1415856498600534,1.8411440035967368
23,1964-03-07,4,0-2,34,0,2,2,1,1,3,3,2,0,4,11,7,5,4,8,2,-4,6,1,0,0,1,0,-2.9972125726836016,-2.3372892535338963,-1.8094745653560065,-6.887119954224563,2.550079444968682,1.5802164176610138
23,1964-03-07,31,5-1,1,5,1,0,1,1,3,2,0,3,4,6,4,6,2,4,-2,-2,0,5,5,9,35,35,1.3640602509393078,-1.8061105161452944,-1.812853798354072,-4.701610132045601,2.7791097781489995,1.6100536843161846
23,1964-03-07,49,9-2,27,9,2,0,2,2,1,3,2,0,8,11,0,0,0,0,0,0,0,5,5,4,18,17,-7.578871907247525,0.7489286031626061,-0.7202431488202485,-2.06193717901926,2.558637938443236,1.823864507322396
23,1964-03-07,22,4-1,3,4,1,0,1,0,4,4,1,0,3,13,3,9,1,4,-6,-3,-3,10,3,4,27,13,-7.825545805019689,1.96408616065714,-0.9651875722166589,-7.891958955412233,2.345183798447636,1.8827547934986508
23,1964-03-07,34,0-2,2,0,2,2,2,2,1,2,3,0,8,9,0,0,2,2,0,0,0,1,8,5,20,38,-1.869163734844324,-0.7514763390193919,-1.4146994550864962,-10.52802868492478,2.461734236535157,1.6936741157135071
23,1964-03-07,55,2-3,17,2,3,2,2,1,2,2,0,3,7,6,4,3,0,0,1,0,1,18,6,5,59,30,-6.799779071056829,1.6418584812924195,-1.5113173975358478,0.7621976926282574,2.6850032965499517,1.830010460695016
24,1964-03-14,1,3-1,3,3,1,0,2,0,3,3,1,1,6,10,1,3,2,6,-2,-4,2,20,11,7,67,45,-7.309135768496459,-2.082507885614712,-1.5633009040328374,1.045859597824733,2.6771092507549525,1.6085289918270378
24,1964-03-14,13,7-1,53,7,1,0,2,2,1,3,0,2,8,9,8,4,5,3,4,2,2,23,22,20,102,92,-5.526500655979327,1.3965224405037402,-0.4748311365913729,-0.3443884584921488,2.690831260334198,1.8780405797988209
24,1964-03-14,55,1-0,23,1,0,0,1,1,3,2,0,3,4,6,5,4,3,5,1,-2,3,18,10,6,55,38,4.785631102528418,-1.6908494565076946,-7.113513168370069,-10.723183788781514,2.688500787724428,1.3305822223025134
24,1964-03-14,33,2-2,2,2,2,1,3,2,0,3,2,0,11,11,7,8,3,3,-1,0,-1,5,11,10,28,38,-1.5731105365077571,-0.6609319625316432,-2.1809535945367213,-1.3756603396769087,2.7926009155853366,1.6545145906838212
24,1964-03-14,49,3-1,35,3,1,0,2,2,1,2,1,2,8,7,0,0,0,0,0,0,0,0,3,0,3,8,-3.53250574751746,-0.5836058009563143,-2.507064506451428,-4.12561026057635,2.6282496665489035,1.6402124896387156
24,1964-03-14,17,4-0,30,4,0,0,3,2,0,0,1,4,11,1,11,5,4,16,6,-12,18,8,6,14,44,41,-2.3743999814162677,-3.1724820138679566,1.1900956099355746,-16.004107991451168,2.2522376333834817,1.7044032646832563
24,1964-03-14,16,2-1,27,2,1,0,2,0,3,2,2,1,6,8,7,7,0,0,0,0,0,10,2,3,29,13,4.1785860230651615,-0.9274464728930516,-1.2186609032280136,-10.030725875871315,2.6914866504490966,1.694844056764785
24,1964-03-14,31,2-2,4,2,2,1,2,0,3,1,1,3,6,4,4,6,5,5,-2,0,-2,0,0,2,5,5,-6.238972790209325,-1.274983500733008,-2.18079410483182,-5.547540858054669,2.4832036328334306,1.6193385272842704
25,1964-03-21,2,4-1,17,4,1,0,2,3,0,2,0,3,9,6,2,3,0,0,-1,0,-1,25,18,11,105,83,-8.725413718158832,-0.7267897751635123,-2.1414430382437617,-8.825495469208523,2.281083075298346,1.6529969582446764
25,1964-03-21,22,1-2,18,1,2,2,2,0,3,4,1,0,6,13,5,9,8,8,-4,0,-4,14,5,11,48,30,-9.115427516515297,1.9987417175767548,-3.761806361143198,-4.1496385211494005,2.4312332151547493,1.717249478493675
25,1964-03-21,26,3-3,34,3,3,1,2,1,2,3,2,0,7,11,3,7,4,6,-4,-2,-2,9,5,4,41,16,-5.48313791174311,-3.4959638361371463,-2.042496958548276,2.9010191479713168,2.80530842306411,1.5029970066273646
25,1964-03-21,52,4-0,1,4,0,0,2,0,3,2,0,3,6,6,13,5,0,6,8,-6,14,16,4,5,60,20,-6.242643870734765,0.1440567520204536,-1.887456809638965,-4.4258583505014855,2.522513273885144,1.718403537053388
25,1964-03-21,4,1-2,50,1,2,2,1,1,3,2,2,1,4,8,4,4,5,7,0,-2,2,0,0,1,1,1,-2.1997373350095097,-2.508790704961807,-2.857331424467764,-11.670491895319325,2.4099766059244976,1.5124422589507474
25,1964-03-21,34,0-0,32,0,0,1,2,1,2,1,1,3,7,4,0,0,2,10,0,-8,8,0,3,1,4,9,0.3162004316378214,-0.6395064818681161,-4.38012580213976,-6.017861806360057,2.696745736793822,1.531533348279606
25,1964-03-21,3,4-0,14,4,0,0,2,1,2,2,2,1,7,8,1,2,10,1,-1,9,-10,5,6,13,26,27,1.5142127451694891,-2.6404092020433234,-0.8901544729132488,-10.058670215677736,2.597148670493084,1.615079954363139
19,1964-03-26,49,1-1,53,1,1,1,3,1,1,3,0,2,10,9,0,0,1,7,0,-6,6,3,6,5,16,24,4.9569597366958185,-1.78856356664904,-1.663338384443558,-6.050097834838643,2.8567427321512486,1.6195593796373198
22,1964-03-26,26,1-1,56,1,1,1,2,1,2,2,1,2,7,7,5,5,5,5,0,0,0,15,5,14,57,42,1.7357862366487604,-2.231051950664932,-2.0503299129530053,-5.575958404807761,2.76164381575339,1.5726540193171428
19,1964-03-27,29,5-2,34,5,2,0,0,1,4,3,2,0,1,11,6,11,4,8,-5,-4,-1,4,2,4,13,11,-8.986156182928337,0.2098273287198864,-0.0038509180608139,-9.686476568240233,2.2420017143256974,1.8345678525175813
19,1964-03-30,4,2-1,14,2,1,0,1,1,3,1,2,2,4,5,3,5,10,4,-2,6,-8,1,0,2,6,4,-9.902624473246444,2.082317644341834,-2.987178897105065,-3.0608109164859,2.4418320268003577,1.7679530290875651
19,1964-03-30,17,2-2,27,2,2,1,4,1,0,1,2,2,13,5,13,7,0,0,6,0,6,11,9,15,54,48,-0.9090252744085056,-1.1499764726039348,-1.9527395654098945,0.4202795307051234,2.8775353805780024,1.639521613073854
22,1964-03-30,16,1-1,30,1,1,1,2,0,3,1,1,3,6,4,6,7,3,13,-1,-10,9,4,2,5,19,15,-7.68155469779805,-2.2623780205464565,-3.2397888449167973,-0.2601464112730063,2.618302763190197,1.5049833476089538
21,1964-03-31,49,0-0,34,0,0,1,3,2,0,2,2,1,11,8,0,0,4,8,0,-4,4,2,3,5,12,14,3.9357269895057647,-1.9716940841926764,0.102020248193491,-7.138366716330521,2.7837932429060883,1.7109993353141957
26,1964-04-04,1,0-1,14,0,1,2,1,0,4,1,2,2,3,5,1,2,9,2,-1,7,-8,14,4,10,55,30,-1.3916811921865329,-1.043425598336283,-2.4168097647107447,-7.2035380830814,2.5953664760896293,1.6190845234683189
26,1964-04-04,31,1-0,50,1,0,0,1,2,2,3,2,0,5,11,4,6,5,7,-2,-2,0,1,2,1,4,9,-2.5131339733821223,-3.085108979253497,-4.720289768707372,-4.813787443852944,2.639861324969827,1.381963525273997
26,1964-04-04,34,2-1,4,2,1,0,1,2,2,2,1,2,5,7,0,0,3,3,0,0,0,1,1,0,2,1,0.7668591352361699,-2.400318094278771,1.3792678571995152,-16.237149905213524,2.3538446080858435,1.7610485659827573
26,1964-04-04,3,0-0,53,0,0,1,2,1,2,2,1,2,7,7,0,1,5,3,-1,2,-3,10,20,13,52,70,-7.469221113113186,0.2587260715725006,-3.5567468797119397,-5.629947314827849,2.437062306302,1.6283408728293045
26,1964-04-04,29,1-0,23,1,0,0,1,2,2,2,0,3,5,6,7,9,3,4,-2,-1,-1,17,10,4,48,38,-5.906466869725299,1.43257143350557,-3.5808552707629624,-5.47195241628824,2.497552424207977,1.6947171552187663
26,1964-04-04,17,7-0,56,7,0,0,3,2,0,1,2,2,11,5,9,5,5,3,4,2,2,19,8,9,69,45,-9.980039194924078,-1.2153857006075084,-0.3967810946322069,-0.9826462665583324,2.512169982449221,1.726114679195543
26,1964-04-04,33,5-1,17,5,1,0,1,3,1,2,1,2,6,7,7,9,0,0,-2,0,-2,8,4,8,28,21,-5.954728040174476,-1.4580487383260152,-3.4786437306052616,-3.469018762816729,2.5662653166596434,1.5361231280348069
26,1964-04-04,26,1-1,2,1,1,1,0,3,2,2,3,0,3,9,3,7,5,5,-4,0,-4,18,7,8,63,36,-5.430006879018132,-0.3638721720378314,-2.0598361334253137,-7.765539237696377,2.4336758269132166,1.6786957093283417
27,1964-04-11,2,5-0,3,5,0,0,2,3,0,1,2,2,9,5,1,8,2,5,-7,-3,-4,15,15,5,63,52,1.033007293705979,-0.7966181008046698,-2.577150515527497,-5.070073587154488,2.754794664968634,1.6240151135955192
27,1964-04-11,16,0-1,1,0,1,2,2,1,2,1,0,4,7,3,8,6,0,4,2,-4,6,10,3,4,27,15,-8.571642348618248,-2.4116419407419363,-3.0043659083863328,4.004792632166799,2.7363467246991164,1.5097047485272896
27,1964-04-11,22,1-2,35,1,2,2,1,0,4,1,2,2,3,5,4,6,0,0,-2,0,-2,0,0,0,0,0,-2.975242879104828,-2.364677478069781,-7.325074983596016,-10.435390204650464,2.426119086637569,1.2860735981529106
27,1964-04-11,49,1-1,18,1,1,1,2,2,1,4,1,0,8,13,0,0,8,11,0,-3,3,10,3,1,31,15,2.4046043563942474,-2.4774344604845,-2.5453104089231,-12.97316684590945,2.5260269322053874,1.5313612510623216
27,1964-04-11,52,2-2,27,2,2,1,1,2,2,0,4,1,5,4,14,4,0,0,10,0,10,19,12,7,72,50,-4.826041944686069,-3.9402224959791288,-1.7220451821589149,-0.3904738915376511,2.7136889735250564,1.4962324085871426
27,1964-04-11,4,3-0,30,3,0,0,1,1,3,2,2,1,4,8,3,6,4,15,-3,-11,8,0,1,2,4,5,-10.145637857229424,1.8553246549881175,-3.562961678999997,-1.7552935386938884,2.479180808469565,1.7205033139523949
27,1964-04-11,13,0-0,34,0,0,1,2,1,2,1,3,1,7,6,5,4,6,7,1,-1,2,14,2,3,43,21,6.548324623936911,-1.132829775784767,-0.992963392209932,-9.710308484667925,2.7852042349549757,1.6960287276622696
27,1964-04-11,55,0-0,32,0,0,1,1,2,2,2,2,1,5,8,3,5,0,8,-2,-8,6,12,2,1,39,11,-4.428064325067111,-1.0684228693136817,-3.1993070534756347,-10.932984182085344,2.3576728980456134,1.573420047887806
25,1964-04-15,29,5-2,56,5,2,0,2,1,2,1,2,2,7,5,7,9,5,3,-2,2,-4,12,7,9,37,30,-8.259624146088957,-0.2225819621356616,-3.4529709303155363,-3.1341047789980445,2.4970141212212917,1.6068404953528128
28,1964-04-18,26,7-3,1,7,3,0,0,5,0,2,0,3,5,6,3,7,0,6,-4,-6,2,26,4,5,77,33,-1.2150268844921035,-3.1980104708057127,-3.61646709762801,-2.995732256534359,2.748749379054365,1.4341251112804885
