season,location,matchday_nr,home_team_name,away_team_name,goals_home,goals_away,draw,win_home,win_away,away_team_id,home_team_id,date,time
2017-2018,Freiburg,3.0,SC Freiburg,Borussia Dortmund,0,0,1.0,0.0,0.0,7.0,112.0,2017-09-09,15:30:00
2017-2018,Gladbach,3.0,Borussia Mönchengladbach,Eintracht Frankfurt,0,1,0.0,0.0,1.0,91.0,87.0,2017-09-09,15:30:00
2017-2018,Augsburg,3.0,FC Augsburg,1. FC Köln,2,0,0.0,1.0,0.0,65.0,95.0,2017-09-09,15:30:00
2017-2018,Mainz,3.0,1. FSV Mainz 05,Bayer Leverkusen,1,1,1.0,0.0,0.0,6.0,81.0,2017-09-09,15:30:00
2017-2018,Wolfsburg,3.0,VfL Wolfsburg,Hannover 96,0,0,1.0,0.0,0.0,55.0,131.0,2017-09-09,15:30:00
2017-2018,Sinsheim,3.0,TSG 1899 Hoffenheim,FC Bayern München,1,0,0.0,1.0,0.0,40.0,175.0,2017-09-09,18:30:00
2017-2018,Berlin,3.0,Hertha BSC,Werder Bremen,1,0,0.0,1.0,0.0,134.0,54.0,2017-09-10,15:30:00
2017-2018,Gelsenkirchen,3.0,FC Schalke 04,VfB Stuttgart,1,1,1.0,0.0,0.0,16.0,9.0,2017-09-10,18:00:00
2017-2018,Hannover,4.0,Hannover 96,Hamburger SV,0,0,1.0,0.0,0.0,100.0,55.0,2017-09-15,20:30:00
2017-2018,München,4.0,FC Bayern München,1. FSV Mainz 05,2,0,0.0,1.0,0.0,81.0,40.0,2017-09-16,15:30:00
2017-2018,Bremen,4.0,Werder Bremen,FC Schalke 04,1,1,1.0,0.0,0.0,9.0,134.0,2017-09-16,15:30:00
2017-2018,Frankfurt,4.0,Eintracht Frankfurt,FC Augsburg,0,1,0.0,0.0,1.0,95.0,91.0,2017-09-16,15:30:00
2017-2018,Stuttgart,4.0,VfB Stuttgart,VfL Wolfsburg,1,0,0.0,1.0,0.0,131.0,16.0,2017-09-16,15:30:00
2017-2018,Leipzig,4.0,RB Leipzig,Borussia Mönchengladbach,2,1,0.0,1.0,0.0,87.0,1635.0,2017-09-16,18:30:00
2017-2018,Sinsheim,4.0,TSG 1899 Hoffenheim,Hertha BSC,1,0,0.0,1.0,0.0,54.0,175.0,2017-09-17,13:30:00
2017-2018,Leverkusen,4.0,Bayer Leverkusen,SC Freiburg,3,0,0.0,1.0,0.0,112.0,6.0,2017-09-17,15:30:00
2017-2018,Dortmund,4.0,Borussia Dortmund,1. FC Köln,2,0,0.0,1.0,0.0,65.0,7.0,2017-09-17,18:00:00
2017-2018,Gladbach,5.0,Borussia Mönchengladbach,VfB Stuttgart,0,0,1.0,0.0,0.0,16.0,87.0,2017-09-19,18:30:00
2017-2018,Gelsenkirchen,5.0,FC Schalke 04,FC Bayern München,0,2,0.0,0.0,1.0,40.0,9.0,2017-09-19,20:30:00
2017-2018,Augsburg,5.0,FC Augsburg,RB Leipzig,1,0,0.0,1.0,0.0,1635.0,95.0,2017-09-19,20:30:00
2017-2018,Wolfsburg,5.0,VfL Wolfsburg,Werder Bremen,1,0,0.0,1.0,0.0,134.0,131.0,2017-09-19,20:30:00
2017-2018,Köln,5.0,1. FC Köln,Eintracht Frankfurt,0,1,0.0,0.0,1.0,91.0,65.0,2017-09-20,18:30:00
2017-2018,Berlin,5.0,Hertha BSC,Bayer Leverkusen,2,0,0.0,1.0,0.0,6.0,54.0,2017-09-20,20:30:00
2017-2018,Freiburg,5.0,SC Freiburg,Hannover 96,0,0,1.0,0.0,0.0,55.0,112.0,2017-09-20,20:30:00
2017-2018,Hamburg,5.0,Hamburger SV,Borussia Dortmund,0,1,0.0,0.0,1.0,7.0,100.0,2017-09-20,20:30:00
2017-2018,Mainz,5.0,1. FSV Mainz 05,TSG 1899 Hoffenheim,2,2,1.0,0.0,0.0,175.0,81.0,2017-09-20,20:30:00
2017-2018,München,6.0,FC Bayern München,VfL Wolfsburg,2,0,0.0,1.0,0.0,131.0,40.0,2017-09-22,20:30:00
2017-2018,Leipzig,6.0,RB Leipzig,Eintracht Frankfurt,1,0,0.0,1.0,0.0,91.0,1635.0,2017-09-23,15:30:00
2017-2018,Sinsheim,6.0,TSG 1899 Hoffenheim,FC Schalke 04,1,0,0.0,1.0,0.0,9.0,175.0,2017-09-23,15:30:00
2017-2018,Bremen,6.0,Werder Bremen,SC Freiburg,0,0,1.0,0.0,0.0,112.0,134.0,2017-09-23,15:30:00
2017-2018,Mainz,6.0,1. FSV Mainz 05,Hertha BSC,0,0,1.0,0.0,0.0,54.0,81.0,2017-09-23,15:30:00
2017-2018,Stuttgart,6.0,VfB Stuttgart,FC Augsburg,0,0,1.0,0.0,0.0,95.0,16.0,2017-09-23,15:30:00
2017-2018,Dortmund,6.0,Borussia Dortmund,Borussia Mönchengladbach,3,0,0.0,1.0,0.0,87.0,7.0,2017-09-23,18:30:00
2017-2018,Hannover,6.0,Hannover 96,1. FC Köln,0,0,1.0,0.0,0.0,65.0,55.0,2017-09-24,15:30:00
2017-2018,Leverkusen,6.0,Bayer Leverkusen,Hamburger SV,2,0,0.0,1.0,0.0,100.0,6.0,2017-09-24,18:00:00
2017-2018,Gelsenkirchen,7.0,FC Schalke 04,Bayer Leverkusen,1,0,0.0,1.0,0.0,6.0,9.0,2017-09-29,20:30:00
2017-2018,Gladbach,7.0,Borussia Mönchengladbach,Hannover 96,0,0,1.0,0.0,0.0,55.0,87.0,2017-09-30,15:30:00
2017-2018,Frankfurt,7.0,Eintracht Frankfurt,VfB Stuttgart,1,0,0.0,1.0,0.0,16.0,91.0,2017-09-30,15:30:00
2017-2018,Augsburg,7.0,FC Augsburg,Borussia Dortmund,1,2,0.0,0.0,1.0,7.0,95.0,2017-09-30,15:30:00
2017-2018,Wolfsburg,7.0,VfL Wolfsburg,1. FSV Mainz 05,0,0,1.0,0.0,0.0,81.0,131.0,2017-09-30,15:30:00
2017-2018,Hamburg,7.0,Hamburger SV,Werder Bremen,0,0,1.0,0.0,0.0,134.0,100.0,2017-09-30,18:30:00
2017-2018,Freiburg,7.0,SC Freiburg,TSG 1899 Hoffenheim,2,1,0.0,1.0,0.0,175.0,112.0,2017-10-01,13:30:00
2017-2018,Berlin,7.0,Hertha BSC,FC Bayern München,0,1,0.0,0.0,1.0,40.0,54.0,2017-10-01,15:30:00
2017-2018,Köln,7.0,1. FC Köln,RB Leipzig,0,1,0.0,0.0,1.0,1635.0,65.0,2017-10-01,18:00:00
2017-2018,Stuttgart,8.0,VfB Stuttgart,1. FC Köln,1,0,0.0,1.0,0.0,65.0,16.0,2017-10-13,20:30:00
2017-2018,München,8.0,FC Bayern München,SC Freiburg,2,0,0.0,1.0,0.0,112.0,40.0,2017-10-14,15:30:00
2017-2018,Sinsheim,8.0,TSG 1899 Hoffenheim,FC Augsburg,0,0,1.0,0.0,0.0,95.0,175.0,2017-10-14,15:30:00
2017-2018,Berlin,8.0,Hertha BSC,FC Schalke 04,0,0,1.0,0.0,0.0,9.0,54.0,2017-10-14,15:30:00
2017-2018,Mainz,8.0,1. FSV Mainz 05,Hamburger SV,1,1,1.0,0.0,0.0,100.0,81.0,2017-10-14,15:30:00
2017-2018,Hannover,8.0,Hannover 96,Eintracht Frankfurt,1,1,1.0,0.0,0.0,91.0,55.0,2017-10-14,15:30:00
2017-2018,Dortmund,8.0,Borussia Dortmund,RB Leipzig,1,2,0.0,0.0,1.0,1635.0,7.0,2017-10-14,18:30:00
2017-2018,Leverkusen,8.0,Bayer Leverkusen,VfL Wolfsburg,1,1,1.0,0.0,0.0,131.0,6.0,2017-10-15,15:30:00
2017-2018,Bremen,8.0,Werder Bremen,Borussia Mönchengladbach,0,2,0.0,0.0,1.0,87.0,134.0,2017-10-15,18:00:00
2017-2018,Gelsenkirchen,9.0,FC Schalke 04,1. FSV Mainz 05,1,0,0.0,1.0,0.0,81.0,9.0,2017-10-20,20:30:00
2017-2018,Leipzig,9.0,RB Leipzig,VfB Stuttgart,1,0,0.0,1.0,0.0,16.0,1635.0,2017-10-21,15:30:00
2017-2018,Gladbach,9.0,Borussia Mönchengladbach,Bayer Leverkusen,1,0,0.0,1.0,0.0,6.0,87.0,2017-10-21,15:30:00
2017-2018,Frankfurt,9.0,Eintracht Frankfurt,Borussia Dortmund,0,1,0.0,0.0,1.0,7.0,91.0,2017-10-21,15:30:00
2017-2018,Augsburg,9.0,FC Augsburg,Hannover 96,1,0,0.0,1.0,0.0,55.0,95.0,2017-10-21,15:30:00
2017-2018,Hamburg,9.0,Hamburger SV,FC Bayern München,0,0,1.0,0.0,0.0,40.0,100.0,2017-10-21,18:30:00
2017-2018,Köln,9.0,1. FC Köln,Werder Bremen,0,0,1.0,0.0,0.0,134.0,65.0,2017-10-22,13:30:00
2017-2018,Freiburg,9.0,SC Freiburg,Hertha BSC,0,0,1.0,0.0,0.0,54.0,112.0,2017-10-22,15:30:00
2017-2018,Wolfsburg,9.0,VfL Wolfsburg,TSG 1899 Hoffenheim,0,0,1.0,0.0,0.0,175.0,131.0,2017-10-22,18:00:00
2017-2018,Mainz,10.0,1. FSV Mainz 05,Eintracht Frankfurt,0,1,0.0,0.0,1.0,91.0,81.0,2017-10-27,20:30:00
2017-2018,Sinsheim,10.0,TSG 1899 Hoffenheim,Borussia Mönchengladbach,1,0,0.0,1.0,0.0,87.0,175.0,2017-10-28,15:30:00
2017-2018,Berlin,10.0,Hertha BSC,Hamburger SV,1,0,0.0,1.0,0.0,100.0,54.0,2017-10-28,15:30:00
2017-2018,Gelsenkirchen,10.0,FC Schalke 04,VfL Wolfsburg,1,0,0.0,1.0,0.0,131.0,9.0,2017-10-28,15:30:00
2017-2018,Leverkusen,10.0,Bayer Leverkusen,1. FC Köln,0,1,0.0,0.0,1.0,65.0,6.0,2017-10-28,15:30:00
2017-2018,Hannover,10.0,Hannover 96,Borussia Dortmund,2,1,0.0,1.0,0.0,7.0,55.0,2017-10-28,15:30:00
2017-2018,München,10.0,FC Bayern München,RB Leipzig,2,0,0.0,1.0,0.0,1635.0,40.0,2017-10-28,18:30:00
2017-2018,Bremen,10.0,Werder Bremen,FC Augsburg,0,2,0.0,0.0,1.0,95.0,134.0,2017-10-29,15:30:00
2017-2018,Stuttgart,10.0,VfB Stuttgart,SC Freiburg,2,0,0.0,1.0,0.0,112.0,16.0,2017-10-29,18:00:00
2017-2018,Frankfurt,11.0,Eintracht Frankfurt,Werder Bremen,1,1,1.0,0.0,0.0,134.0,91.0,2017-11-03,20:30:00
2017-2018,Leipzig,11.0,RB Leipzig,Hannover 96,0,0,1.0,0.0,0.0,55.0,1635.0,2017-11-04,15:30:00
2017-2018,Freiburg,11.0,SC Freiburg,FC Schalke 04,0,0,1.0,0.0,0.0,9.0,112.0,2017-11-04,15:30:00
2017-2018,Gladbach,11.0,Borussia Mönchengladbach,1. FSV Mainz 05,0,1,0.0,0.0,1.0,81.0,87.0,2017-11-04,15:30:00
2017-2018,Augsburg,11.0,FC Augsburg,Bayer Leverkusen,0,0,1.0,0.0,0.0,6.0,95.0,2017-11-04,15:30:00
2017-2018,Hamburg,11.0,Hamburger SV,VfB Stuttgart,1,0,0.0,1.0,0.0,16.0,100.0,2017-11-04,15:30:00
2017-2018,Dortmund,11.0,Borussia Dortmund,FC Bayern München,0,2,0.0,0.0,1.0,40.0,7.0,2017-11-04,18:30:00
2017-2018,Köln,11.0,1. FC Köln,TSG 1899 Hoffenheim,0,1,0.0,0.0,1.0,175.0,65.0,2017-11-05,15:30:00
2017-2018,Wolfsburg,11.0,VfL Wolfsburg,Hertha BSC,2,1,0.0,1.0,0.0,54.0,131.0,2017-11-05,18:00:00
2017-2018,Stuttgart,12.0,VfB Stuttgart,Borussia Dortmund,1,1,1.0,0.0,0.0,7.0,16.0,2017-11-17,20:30:00
2017-2018,München,12.0,FC Bayern München,FC Augsburg,2,0,0.0,1.0,0.0,95.0,40.0,2017-11-18,15:30:00
2017-2018,Sinsheim,12.0,TSG 1899 Hoffenheim,Eintracht Frankfurt,0,1,0.0,0.0,1.0,91.0,175.0,2017-11-18,15:30:00
2017-2018,Leverkusen,12.0,Bayer Leverkusen,RB Leipzig,1,1,1.0,0.0,0.0,1635.0,6.0,2017-11-18,15:30:00
2017-2018,Mainz,12.0,1. FSV Mainz 05,1. FC Köln,1,0,0.0,1.0,0.0,65.0,81.0,2017-11-18,15:30:00
2017-2018,Wolfsburg,12.0,VfL Wolfsburg,SC Freiburg,2,0,0.0,1.0,0.0,112.0,131.0,2017-11-18,15:30:00
2017-2018,Berlin,12.0,Hertha BSC,Borussia Mönchengladbach,1,3,0.0,0.0,1.0,87.0,54.0,2017-11-18,18:30:00
2017-2018,Gelsenkirchen,12.0,FC Schalke 04,Hamburger SV,1,0,0.0,1.0,0.0,100.0,9.0,2017-11-19,15:30:00
2017-2018,Bremen,12.0,Werder Bremen,Hannover 96,1,0,0.0,1.0,0.0,55.0,134.0,2017-11-19,18:00:00
2017-2018,Hannover,13.0,Hannover 96,VfB Stuttgart,0,1,0.0,0.0,1.0,16.0,55.0,2017-11-24,20:30:00
2017-2018,Dortmund,13.0,Borussia Dortmund,FC Schalke 04,4,0,0.0,1.0,0.0,9.0,7.0,2017-11-25,15:30:00
2017-2018,Leipzig,13.0,RB Leipzig,Werder Bremen,1,0,0.0,1.0,0.0,134.0,1635.0,2017-11-25,15:30:00
2017-2018,Freiburg,13.0,SC Freiburg,1. FSV Mainz 05,0,0,1.0,0.0,0.0,81.0,112.0,2017-11-25,15:30:00
2017-2018,Frankfurt,13.0,Eintracht Frankfurt,Bayer Leverkusen,0,0,1.0,0.0,0.0,6.0,91.0,2017-11-25,15:30:00
2017-2018,Augsburg,13.0,FC Augsburg,VfL Wolfsburg,0,1,0.0,0.0,1.0,131.0,95.0,2017-11-25,15:30:00
2017-2018,Gladbach,13.0,Borussia Mönchengladbach,FC Bayern München,2,0,0.0,1.0,0.0,40.0,87.0,2017-11-25,18:30:00
2017-2018,Hamburg,13.0,Hamburger SV,TSG 1899 Hoffenheim,1,0,0.0,1.0,0.0,175.0,100.0,2017-11-26,15:30:00
2017-2018,Köln,13.0,1. FC Köln,Hertha BSC,0,1,0.0,0.0,1.0,54.0,65.0,2017-11-26,18:00:00
2017-2018,Freiburg,14.0,SC Freiburg,Hamburger SV,0,0,1.0,0.0,0.0,100.0,112.0,2017-12-01,20:30:00
2017-2018,München,14.0,FC Bayern München,Hannover 96,1,1,1.0,0.0,0.0,55.0,40.0,2017-12-02,15:30:00
2017-2018,Sinsheim,14.0,TSG 1899 Hoffenheim,RB Leipzig,1,0,0.0,1.0,0.0,1635.0,175.0,2017-12-02,15:30:00
2017-2018,Bremen,14.0,Werder Bremen,VfB Stuttgart,1,0,0.0,1.0,0.0,16.0,134.0,2017-12-02,15:30:00
2017-2018,Leverkusen,14.0,Bayer Leverkusen,Borussia Dortmund,1,0,0.0,1.0,0.0,7.0,6.0,2017-12-02,15:30:00
2017-2018,Mainz,14.0,1. FSV Mainz 05,FC Augsburg,0,2,0.0,0.0,1.0,95.0,81.0,2017-12-02,15:30:00
2017-2018,Gelsenkirchen,14.0,FC Schalke 04,1. FC Köln,1,0,0.0,1.0,0.0,65.0,9.0,2017-12-02,18:30:00
2017-2018,Berlin,14.0,Hertha BSC,Eintracht Frankfurt,1,1,1.0,0.0,0.0,91.0,54.0,2017-12-03,15:30:00
2017-2018,Wolfsburg,14.0,VfL Wolfsburg,Borussia Mönchengladbach,2,0,0.0,1.0,0.0,87.0,131.0,2017-12-03,18:00:00
2017-2018,Stuttgart,15.0,VfB Stuttgart,Bayer Leverkusen,0,1,0.0,0.0,1.0,6.0,16.0,2017-12-08,20:30:00
2017-2018,Dortmund,15.0,Borussia Dortmund,Werder Bremen,0,1,0.0,0.0,1.0,134.0,7.0,2017-12-09,15:30:00
2017-2018,Leipzig,15.0,RB Leipzig,1. FSV Mainz 05,2,1,0.0,1.0,0.0,81.0,1635.0,2017-12-09,15:30:00
2017-2018,Frankfurt,15.0,Eintracht Frankfurt,FC Bayern München,0,1,0.0,0.0,1.0,40.0,91.0,2017-12-09,15:30:00
2017-2018,Hamburg,15.0,Hamburger SV,VfL Wolfsburg,0,0,1.0,0.0,0.0,131.0,100.0,2017-12-09,15:30:00
2017-2018,Gladbach,15.0,Borussia Mönchengladbach,FC Schalke 04,1,0,0.0,1.0,0.0,9.0,87.0,2017-12-09,18:30:00
2017-2018,Köln,15.0,1. FC Köln,SC Freiburg,3,1,0.0,1.0,0.0,112.0,65.0,2017-12-10,13:30:00
2017-2018,Hannover,15.0,Hannover 96,TSG 1899 Hoffenheim,0,0,1.0,0.0,0.0,175.0,55.0,2017-12-10,15:30:00
2017-2018,Augsburg,15.0,FC Augsburg,Hertha BSC,0,0,1.0,0.0,0.0,54.0,95.0,2017-12-10,18:00:00
2017-2018,Wolfsburg,16.0,VfL Wolfsburg,RB Leipzig,1,0,0.0,1.0,0.0,1635.0,131.0,2017-12-12,18:30:00
2017-2018,Freiburg,16.0,SC Freiburg,Borussia Mönchengladbach,1,0,0.0,1.0,0.0,87.0,112.0,2017-12-12,20:30:00
2017-2018,Hamburg,16.0,Hamburger SV,Eintracht Frankfurt,1,2,0.0,0.0,1.0,91.0,100.0,2017-12-12,20:30:00
2017-2018,Mainz,16.0,1. FSV Mainz 05,Borussia Dortmund,0,0,1.0,0.0,0.0,7.0,81.0,2017-12-12,20:30:00
2017-2018,Sinsheim,16.0,TSG 1899 Hoffenheim,VfB Stuttgart,0,0,1.0,0.0,0.0,16.0,175.0,2017-12-13,18:30:00
2017-2018,München,16.0,FC Bayern München,1. FC Köln,0,0,1.0,0.0,0.0,65.0,40.0,2017-12-13,20:30:00
2017-2018,Berlin,16.0,Hertha BSC,Hannover 96,2,0,0.0,1.0,0.0,55.0,54.0,2017-12-13,20:30:00
2017-2018,Gelsenkirchen,16.0,FC Schalke 04,FC Augsburg,1,0,0.0,1.0,0.0,95.0,9.0,2017-12-13,20:30:00
2017-2018,Leverkusen,16.0,Bayer Leverkusen,Werder Bremen,1,0,0.0,1.0,0.0,134.0,6.0,2017-12-13,20:30:00
2017-2018,Gladbach,17.0,Borussia Mönchengladbach,Hamburger SV,1,0,0.0,1.0,0.0,100.0,87.0,2017-12-15,20:30:00
2017-2018,Köln,17.0,1. FC Köln,VfL Wolfsburg,0,0,1.0,0.0,0.0,131.0,65.0,2017-12-16,15:30:00
2017-2018,Bremen,17.0,Werder Bremen,1. FSV Mainz 05,2,0,0.0,1.0,0.0,81.0,134.0,2017-12-16,15:30:00
2017-2018,Frankfurt,17.0,Eintracht Frankfurt,FC Schalke 04,1,0,0.0,1.0,0.0,9.0,91.0,2017-12-16,15:30:00
2017-2018,Augsburg,17.0,FC Augsburg,SC Freiburg,1,1,1.0,0.0,0.0,112.0,95.0,2017-12-16,15:30:00
2017-2018,Stuttgart,17.0,VfB Stuttgart,FC Bayern München,0,0,1.0,0.0,0.0,40.0,16.0,2017-12-16,15:30:00
2017-2018,Dortmund,17.0,Borussia Dortmund,TSG 1899 Hoffenheim,0,1,0.0,0.0,1.0,175.0,7.0,2017-12-16,18:30:00
2017-2018,Hannover,17.0,Hannover 96,Bayer Leverkusen,3,2,0.0,1.0,0.0,6.0,55.0,2017-12-17,15:30:00
2017-2018,Leipzig,17.0,RB Leipzig,Hertha BSC,0,2,0.0,0.0,1.0,54.0,1635.0,2017-12-17,18:00:00
2017-2018,Leverkusen,18.0,Bayer Leverkusen,FC Bayern München,0,1,0.0,0.0,1.0,40.0,6.0,2018-01-12,20:30:00
2017-2018,Bremen,18.0,Werder Bremen,TSG 1899 Hoffenheim,0,1,0.0,0.0,1.0,175.0,134.0,2018-01-13,15:30:00
2017-2018,Frankfurt,18.0,Eintracht Frankfurt,SC Freiburg,1,0,0.0,1.0,0.0,112.0,91.0,2018-01-13,15:30:00
2017-2018,Augsburg,18.0,FC Augsburg,Hamburger SV,0,0,1.0,0.0,0.0,100.0,95.0,2018-01-13,15:30:00
2017-2018,Hannover,18.0,Hannover 96,1. FSV Mainz 05,2,2,1.0,0.0,0.0,81.0,55.0,2018-01-13,15:30:00
2017-2018,Stuttgart,18.0,VfB Stuttgart,Hertha BSC,0,0,1.0,0.0,0.0,54.0,16.0,2018-01-13,15:30:00
2017-2018,Leipzig,18.0,RB Leipzig,FC Schalke 04,1,0,0.0,1.0,0.0,9.0,1635.0,2018-01-13,18:30:00
2017-2018,Köln,18.0,1. FC Köln,Borussia Mönchengladbach,1,0,0.0,1.0,0.0,87.0,65.0,2018-01-14,15:30:00
2017-2018,Dortmund,18.0,Borussia Dortmund,VfL Wolfsburg,0,0,1.0,0.0,0.0,131.0,7.0,2018-01-14,18:00:00
2017-2018,Berlin,19.0,Hertha BSC,Borussia Dortmund,0,0,1.0,0.0,0.0,7.0,54.0,2018-01-19,20:30:00
2017-2018,Sinsheim,19.0,TSG 1899 Hoffenheim,Bayer Leverkusen,0,1,0.0,0.0,1.0,6.0,175.0,2018-01-20,15:30:00
2017-2018,Freiburg,19.0,SC Freiburg,RB Leipzig,0,0,1.0,0.0,0.0,1635.0,112.0,2018-01-20,15:30:00
2017-2018,Gladbach,19.0,Borussia Mönchengladbach,FC Augsburg,1,0,0.0,1.0,0.0,95.0,87.0,2018-01-20,15:30:00
2017-2018,Mainz,19.0,1. FSV Mainz 05,VfB Stuttgart,1,1,1.0,0.0,0.0,16.0,81.0,2018-01-20,15:30:00
2017-2018,Wolfsburg,19.0,VfL Wolfsburg,Eintracht Frankfurt,0,2,0.0,0.0,1.0,91.0,131.0,2018-01-20,15:30:00
2017-2018,Hamburg,19.0,Hamburger SV,1. FC Köln,0,1,0.0,0.0,1.0,65.0,100.0,2018-01-20,18:30:00
2017-2018,München,19.0,FC Bayern München,Werder Bremen,1,1,1.0,0.0,0.0,134.0,40.0,2018-01-21,15:30:00
2017-2018,Gelsenkirchen,19.0,FC Schalke 04,Hannover 96,1,0,0.0,1.0,0.0,55.0,9.0,2018-01-21,18:00:00
2017-2018,Frankfurt,20.0,Eintracht Frankfurt,Borussia Mönchengladbach,1,0,0.0,1.0,0.0,87.0,91.0,2018-01-26,20:30:00
2017-2018,München,20.0,FC Bayern München,TSG 1899 Hoffenheim,2,2,1.0,0.0,0.0,175.0,40.0,2018-01-27,15:30:00
2017-2018,Dortmund,20.0,Borussia Dortmund,SC Freiburg,1,1,1.0,0.0,0.0,112.0,7.0,2018-01-27,15:30:00
2017-2018,Leipzig,20.0,RB Leipzig,Hamburger SV,1,1,1.0,0.0,0.0,100.0,1635.0,2018-01-27,15:30:00
2017-2018,Köln,20.0,1. FC Köln,FC Augsburg,1,0,0.0,1.0,0.0,95.0,65.0,2018-01-27,15:30:00
2017-2018,Stuttgart,20.0,VfB Stuttgart,FC Schalke 04,0,2,0.0,0.0,1.0,9.0,16.0,2018-01-27,15:30:00
2017-2018,Bremen,20.0,Werder Bremen,Hertha BSC,0,0,1.0,0.0,0.0,54.0,134.0,2018-01-27,18:30:00
2017-2018,Leverkusen,20.0,Bayer Leverkusen,1. FSV Mainz 05,0,0,1.0,0.0,0.0,81.0,6.0,2018-01-28,15:30:00
2017-2018,Hannover,20.0,Hannover 96,VfL Wolfsburg,0,0,1.0,0.0,0.0,131.0,55.0,2018-01-28,18:00:00
2017-2018,Köln,21.0,1. FC Köln,Borussia Dortmund,0,1,0.0,0.0,1.0,7.0,65.0,2018-02-02,20:30:00
2017-2018,Berlin,21.0,Hertha BSC,TSG 1899 Hoffenheim,0,1,0.0,0.0,1.0,175.0,54.0,2018-02-03,15:30:00
2017-2018,Freiburg,21.0,SC Freiburg,Bayer Leverkusen,0,0,1.0,0.0,0.0,6.0,112.0,2018-02-03,15:30:00
2017-2018,Gelsenkirchen,21.0,FC Schalke 04,Werder Bremen,1,0,0.0,1.0,0.0,134.0,9.0,2018-02-03,15:30:00
2017-2018,Mainz,21.0,1. FSV Mainz 05,FC Bayern München,0,2,0.0,0.0,1.0,40.0,81.0,2018-02-03,15:30:00
2017-2018,Wolfsburg,21.0,VfL Wolfsburg,VfB Stuttgart,1,0,0.0,1.0,0.0,16.0,131.0,2018-02-03,15:30:00
2017-2018,Gladbach,21.0,Borussia Mönchengladbach,RB Leipzig,0,0,1.0,0.0,0.0,1635.0,87.0,2018-02-03,18:30:00
2017-2018,Augsburg,21.0,FC Augsburg,Eintracht Frankfurt,1,0,0.0,1.0,0.0,91.0,95.0,2018-02-04,15:30:00
2017-2018,Hamburg,21.0,Hamburger SV,Hannover 96,0,1,0.0,0.0,1.0,55.0,100.0,2018-02-04,18:00:00
2017-2018,Leipzig,22.0,RB Leipzig,FC Augsburg,1,0,0.0,1.0,0.0,95.0,1635.0,2018-02-09,20:30:00
2017-2018,Dortmund,22.0,Borussia Dortmund,Hamburger SV,0,0,1.0,0.0,0.0,100.0,7.0,2018-02-10,15:30:00
2017-2018,Sinsheim,22.0,TSG 1899 Hoffenheim,1. FSV Mainz 05,1,1,1.0,0.0,0.0,81.0,175.0,2018-02-10,15:30:00
2017-2018,Frankfurt,22.0,Eintracht Frankfurt,1. FC Köln,1,0,0.0,1.0,0.0,65.0,91.0,2018-02-10,15:30:00
2017-2018,Leverkusen,22.0,Bayer Leverkusen,Hertha BSC,0,1,0.0,0.0,1.0,54.0,6.0,2018-02-10,15:30:00
2017-2018,Hannover,22.0,Hannover 96,SC Freiburg,1,0,0.0,1.0,0.0,112.0,55.0,2018-02-10,15:30:00
2017-2018,München,22.0,FC Bayern München,FC Schalke 04,2,1,0.0,1.0,0.0,9.0,40.0,2018-02-10,18:30:00
2017-2018,Stuttgart,22.0,VfB Stuttgart,Borussia Mönchengladbach,1,0,0.0,1.0,0.0,87.0,16.0,2018-02-11,15:30:00
2017-2018,Bremen,22.0,Werder Bremen,VfL Wolfsburg,2,0,0.0,1.0,0.0,131.0,134.0,2018-02-11,18:00:00
2017-2018,Berlin,23.0,Hertha BSC,1. FSV Mainz 05,0,1,0.0,0.0,1.0,81.0,54.0,2018-02-16,20:30:00
2017-2018,Köln,23.0,1. FC Köln,Hannover 96,1,1,1.0,0.0,0.0,55.0,65.0,2018-02-17,15:30:00
2017-2018,Freiburg,23.0,SC Freiburg,Werder Bremen,1,0,0.0,1.0,0.0,134.0,112.0,2018-02-17,15:30:00
2017-2018,Hamburg,23.0,Hamburger SV,Bayer Leverkusen,0,1,0.0,0.0,1.0,6.0,100.0,2018-02-17,15:30:00
2017-2018,Wolfsburg,23.0,VfL Wolfsburg,FC Bayern München,1,0,0.0,1.0,0.0,40.0,131.0,2018-02-17,15:30:00
2017-2018,Gelsenkirchen,23.0,FC Schalke 04,TSG 1899 Hoffenheim,2,0,0.0,1.0,0.0,175.0,9.0,2018-02-17,18:30:00
2017-2018,Augsburg,23.0,FC Augsburg,VfB Stuttgart,0,1,0.0,0.0,1.0,16.0,95.0,2018-02-18,15:30:00
2017-2018,Gladbach,23.0,Borussia Mönchengladbach,Borussia Dortmund,0,1,0.0,0.0,1.0,7.0,87.0,2018-02-18,18:00:00
2017-2018,Frankfurt,23.0,Eintracht Frankfurt,RB Leipzig,2,1,0.0,1.0,0.0,1635.0,91.0,2018-02-19,20:30:00
2017-2018,Mainz,24.0,1. FSV Mainz 05,VfL Wolfsburg,1,1,1.0,0.0,0.0,131.0,81.0,2018-02-23,20:30:00
2017-2018,München,24.0,FC Bayern München,Hertha BSC,0,0,1.0,0.0,0.0,54.0,40.0,2018-02-24,15:30:00
2017-2018,Sinsheim,24.0,TSG 1899 Hoffenheim,SC Freiburg,1,0,0.0,1.0,0.0,112.0,175.0,2018-02-24,15:30:00
2017-2018,Hannover,24.0,Hannover 96,Borussia Mönchengladbach,0,0,1.0,0.0,0.0,87.0,55.0,2018-02-24,15:30:00
